tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date
425721385,"1128.01","TOI-1128.01","1128","425721385.01",1,"FP",9.7298000,0.006,-0.006,1,0,"19h19m02.83s",289.7617990,,,,"-43d04m27.2s",-43.0742230,,,,17.1050000,0.070,-0.070,1,0,-55.5800000,0.060,-0.060,1,0,2458663.1524500,0.005500,-0.005500,1,0,13.5499000,0.0056400,-0.0056400,1,0,1.7950000,0.7200000,-0.7200000,1,0,1180.0000000,19.1341000,-19.1341000,1,0,6.2463300,0.8382770,-0.8382770,1,0,31.6652000,,,,,660.0000000,,,,,222.5290000,3.1370000,-3.1370000,1,0,6209.0000000,131.0000000,-131.0000000,1,0,4.0900000,0.0800000,-0.0800000,1,0,1.6300000,0.0800000,-0.0800000,1,0,,"2019-08-22 14:42:11","2021-10-29 12:59:15","2025-09-28 22:48:44"
91576611,"1129.01","TOI-1129.01","1129","91576611.01",1,"FP",8.7823000,0.007,-0.007,1,0,"18h56m37.91s",284.1579590,,,,"-29d23m54.09s",-29.3983570,,,,17.8830000,0.088,-0.088,1,0,-14.7640000,0.080,-0.080,1,0,2458659.0692700,0.002890,-0.002890,1,0,4.4365100,0.0010100,-0.0010100,1,0,3.3650000,0.2690000,-0.2690000,1,0,1520.0000000,594.2710000,-594.2710000,1,0,19.9664000,6.3449500,-6.3449500,1,0,8233.4100000,,,,,2653.0000000,,,,,247.4140000,2.9050000,-2.9050000,1,0,7101.9000000,165.9000000,-165.9000000,1,0,3.9100000,0.1000000,-0.1000000,1,0,2.3200000,0.1500000,-0.1500000,1,0,,"2019-08-22 14:42:10","2021-10-29 12:59:15","2025-09-28 22:48:44"
97409519,"113.01","TOI-113.01","113","97409519.01",1,"KP",12.1893000,0.006,-0.006,1,0,"22h10m51.44s",332.7143370,,,,"-30d44m58.99s",-30.7497190,,,,-0.7100000,0.052,-0.052,1,0,-14.5160000,0.049,-0.049,1,0,2458327.0530850,0.000623,-0.000623,1,0,3.3728770,0.0001470,-0.0001470,1,0,2.6342600,0.0436440,-0.0436440,1,0,17163.6041900,212.4058700,-212.4058700,1,0,14.2018030,0.1547890,-0.1547890,1,0,615.1659210,,,,,1270.1874480,,,,,448.6370000,7.5080000,-7.5080000,1,0,6050.0000000,,,1,0,4.4506100,,,1,0,1.0200000,,,1,0,,"2018-09-05 18:49:20","2021-10-29 12:59:15","2025-09-28 22:48:44"
254113311,"1130.01","TOI-1130.01","1130","254113311.01",1,"CP",10.1429000,0.006,-0.006,1,0,"19h05m30.24s",286.3760040,,,,"-41d26m15.5s",-41.4376400,,,,12.5380000,0.088,-0.088,1,0,-27.1800000,0.071,-0.071,1,0,2460144.1371220,0.002393,-0.002393,1,0,8.3499800,0.0000100,-0.0000100,1,0,1.8360000,0.0610000,-0.0610000,1,0,16680.0000000,15.1352000,-15.1352000,1,0,11.1424000,1.0632700,-1.0632700,1,0,19.9348000,,,,,588.0000000,,,,,58.2609000,0.1695500,-0.1695500,1,0,4236.0000000,122.3000000,-122.3000000,1,0,4.5200000,0.1000000,-0.1000000,1,0,0.7400000,0.0700000,-0.0700000,1,0,,"2019-08-22 14:42:11","2025-07-22 12:04:25","2025-09-28 22:48:44"
254113311,"1130.02","TOI-1130.02","1130","254113311.02",2,"CP",10.1429000,0.006,-0.006,1,0,"19h05m30.24s",286.3760040,,,,"-41d26m15.5s",-41.4376400,,,,12.5380000,0.088,-0.088,1,0,-27.1800000,0.071,-0.071,1,0,2460126.9242640,0.000822,-0.000822,1,0,4.0686405,0.0002958,-0.0002958,1,0,1.8373729,0.0777888,-0.0777888,1,0,2650.0950013,99.4058600,-99.4058600,1,0,3.7548333,0.5705166,-0.5705166,1,0,84.1087660,,,,,772.3783020,,,,,58.2609000,0.1695500,-0.1695500,1,0,4236.0000000,122.3000000,-122.3000000,1,0,4.5200000,0.1000000,-0.1000000,1,0,0.7419210,0.0675678,-0.0675678,1,0,,"2019-09-03 17:42:04","2025-07-22 12:04:25","2025-09-28 22:48:44"
198213332,"1131.01","TOI-1131.01","1131","198213332.01",1,"PC",9.2872000,0.006,-0.006,1,0,"16h33m44.05s",248.4335450,,,,"+61d43m06s",61.7183340,,,,-4.9990000,0.267,-0.267,1,0,6.3350000,0.299,-0.299,1,0,2458711.5954350,0.000168,-0.000168,1,0,0.5860366,0.0000049,-0.0000049,1,0,0.8098934,0.0496798,-0.0496798,1,0,410.5241553,21.1467460,-21.1467460,1,0,4.9064080,1.6418222,-1.6418222,1,0,26813.1057089,,,,,3263.6721812,,,,,222.7400000,6.1150000,-6.1150000,1,0,5579.0000000,135.4000000,-135.4000000,1,0,3.6700000,0.0800000,-0.0800000,1,0,2.3980300,0.1369220,-0.1369220,1,0,,"2019-08-27 16:09:24","2024-11-14 10:08:02","2025-09-28 22:48:44"
267489265,"1132.01","TOI-1132.01","1132","267489265.01",1,"FP",9.2293000,0.006,-0.006,1,0,"19h55m07.51s",298.7812810,,,,"+54d46m53.2s",54.7814450,,,,-7.4840000,0.069,-0.069,1,0,-20.7750000,0.064,-0.064,1,0,2460351.8001690,0.002386,-0.002386,1,0,1.5502952,0.0000046,-0.0000046,1,0,2.9380000,0.3300000,-0.3300000,1,0,411.0000000,18.1669000,-18.1669000,1,0,3.3452800,0.1455180,-0.1455180,1,0,10796.6000000,,,,,2839.0000000,,,,,286.6680000,2.9130000,-2.9130000,1,0,7851.0000000,72.9000000,-72.9000000,1,0,4.1700000,0.0700000,-0.0700000,1,0,1.8600000,0.0500000,-0.0500000,1,0,,"2019-08-27 16:09:23","2024-03-04 10:08:01","2025-09-28 22:48:44"
69997672,"1133.01","TOI-1133.01","1133","69997672.01",1,"FP",9.1145800,0.006,-0.006,1,0,"19h39m17.78s",294.8240790,,,,"+31d57m28.93s",31.9580370,,,,-5.0490000,0.176,-0.176,1,0,-28.4210000,0.189,-0.189,1,0,2458684.2349000,0.010050,-0.010050,1,0,1.8070900,0.0012300,-0.0012300,1,0,3.2970000,1.0090000,-1.0090000,1,0,450.0000000,2.7083400,-2.7083400,1,0,4.8624200,0.4679020,-0.4679020,1,0,7233.0100000,,,,,2569.0000000,,,,,233.3690000,5.8190000,-5.8190000,1,0,6244.0000000,124.8000000,-124.8000000,1,0,3.8400000,0.0900000,-0.0900000,1,0,2.2000000,0.1100000,-0.1100000,1,0,,"2019-09-03 15:31:11","2021-10-29 12:59:15","2025-09-28 22:48:44"
122220263,"1134.01","TOI-1134.01","1134","122220263.01",1,"FP",9.0360900,0.006,-0.006,1,0,"19h20m05.03s",290.0209600,,,,"+36d38m15.99s",36.6377740,,,,21.7670000,0.044,-0.044,1,0,15.9800000,0.052,-0.052,1,0,2460333.4379830,0.006535,-0.006535,1,0,18.6922101,0.0001259,-0.0001259,1,0,7.7650000,1.0080000,-1.0080000,1,0,11126.0000000,185.1140000,-185.1140000,1,0,18.1458000,0.7867830,-0.7867830,1,0,282.1750000,,,,,1141.0000000,,,,,170.7320000,0.8120000,-0.8120000,1,0,6277.0000000,125.8000000,-125.8000000,1,0,4.0900000,0.0900000,-0.0900000,1,0,1.6500000,0.0700000,-0.0700000,1,0,,"2019-09-03 15:31:11","2024-03-08 10:08:02","2025-09-28 22:48:44"
154872375,"1135.01","TOI-1135.01","1135","154872375.01",1,"CP",9.0285500,0.006,-0.006,1,0,"12h53m35.13s",193.3963700,,,,"+85d07m46.18s",85.1294950,,,,16.8830000,0.050,-0.050,1,0,5.0760000,0.042,-0.042,1,0,2460658.9742600,0.000185,-0.000185,1,0,8.0277326,0.0000013,-0.0000013,1,0,4.2840000,0.0210000,-0.0210000,1,0,5705.0000000,19.6569000,-19.6569000,1,0,9.0688300,0.4068970,-0.4068970,1,0,248.6190000,,,,,1106.0000000,,,,,114.0480000,0.3070000,-0.3070000,1,0,5962.7000000,68.6000000,-68.6000000,1,0,4.3800000,0.0800000,-0.0800000,1,0,1.1500000,0.0500000,-0.0500000,1,0,,"2019-08-27 16:09:24","2025-07-18 16:00:01","2025-09-28 22:48:44"
142276270,"1136.01","TOI-1136.01","1136","142276270.01",1,"CP",8.9361000,0.006,-0.006,1,0,"12h48m44.38s",192.1848980,,,,"+64d51m18.99s",64.8552760,,,,0.9370000,0.039,-0.039,1,0,-10.1710000,0.034,-0.034,1,0,2459612.4476910,0.001448,-0.001448,1,0,12.5187279,0.0000316,-0.0000316,1,0,5.3800000,0.2000000,-0.2000000,1,0,2320.0000000,4.4652500,-4.4652500,1,0,5.5885700,0.3578140,-0.3578140,1,0,626.3620000,,,,,1393.0000000,,,,,84.5362000,0.1580000,-0.1580000,1,0,5729.0000000,131.1000000,-131.1000000,1,0,4.4700000,0.0800000,-0.0800000,1,0,0.9800000,0.0500000,-0.0500000,1,0,,"2019-08-27 12:09:00","2024-05-16 10:08:02","2025-09-28 22:48:44"
142276270,"1136.02","TOI-1136.02","1136","142276270.02",2,"CP",8.9361000,0.006,-0.006,1,0,"12h48m44.38s",192.1848980,,,,"+64d51m18.99s",64.8552760,,,,0.9370000,0.039,-0.039,1,0,-10.1710000,0.034,-0.034,1,0,2460366.0265140,0.001799,-0.001799,1,0,6.2586065,0.0000103,-0.0000103,1,0,3.2010000,0.5080000,-0.5080000,1,0,813.0000000,34.3389000,-34.3389000,1,0,2.5159300,0.1473480,-0.1473480,1,0,232.3920000,,,,,1087.0000000,,,,,84.5362000,0.1580000,-0.1580000,1,0,5729.0000000,131.1000000,-131.1000000,1,0,4.4700000,0.0800000,-0.0800000,1,0,0.9800000,0.0500000,-0.0500000,1,0,,"2019-10-17 00:30:12","2024-05-08 10:08:01","2025-09-28 22:48:44"
142276270,"1136.03","TOI-1136.03","1136","142276270.03",3,"CP",8.9361000,0.006,-0.006,1,0,"12h48m44.38s",192.1848980,,,,"+64d51m18.99s",64.8552760,,,,0.9370000,0.039,-0.039,1,0,-10.1710000,0.034,-0.034,1,0,2459594.1834630,0.002909,-0.002909,1,0,26.3208756,0.0001272,-0.0001272,1,0,4.4140000,0.5620000,-0.5620000,1,0,800.0000000,0.4352050,-0.4352050,1,0,2.7134900,0.1517930,-0.1517930,1,0,26.4328000,,,,,631.0000000,,,,,84.5362000,0.1580000,-0.1580000,1,0,5729.0000000,131.1000000,-131.1000000,1,0,4.4700000,0.0800000,-0.0800000,1,0,0.9800000,0.0500000,-0.0500000,1,0,,"2019-11-15 23:57:09","2024-05-16 10:08:02","2025-09-28 22:48:44"
142276270,"1136.04","TOI-1136.04","1136","142276270.04",4,"CP",8.9361000,0.006,-0.006,1,0,"12h48m44.38s",192.1848980,,,,"+64d51m18.99s",64.8552760,,,,0.9370000,0.039,-0.039,1,0,-10.1710000,0.034,-0.034,1,0,2458697.7558070,0.002570,-0.002570,1,0,18.7955470,0.0001037,-0.0001037,1,0,4.3425576,0.4313743,-0.4313743,1,0,470.6731965,55.5371100,-55.5371100,1,0,2.1597669,0.8829104,-0.8829104,1,0,48.4770770,,,,,672.9826313,,,,,84.5362000,0.1580000,-0.1580000,1,0,5729.0000000,131.1000000,-131.1000000,1,0,4.4700000,0.0800000,-0.0800000,1,0,0.9777270,0.0483517,-0.0483517,1,0,,"2020-07-16 04:56:45","2024-09-17 10:08:02","2025-09-28 22:48:44"
89389197,"1137.01","TOI-1137.01","1137","89389197.01",1,"PC",9.0055800,0.006,-0.006,1,0,"20h04m42.64s",301.1776800,,,,"+30d24m35.82s",30.4099510,,,,0.1670000,0.043,-0.043,1,0,11.8670000,0.047,-0.047,1,0,2459770.2406020,0.001608,-0.001608,1,0,1.3206356,0.0001541,-0.0001541,1,0,1.6000996,0.1169892,-0.1169892,1,0,1052.4255997,78.9592700,-78.9592700,1,0,34.7561624,34.2273700,-34.2273700,1,0,3652.2582486,,,,,1982.7142102,,,,,419.4350000,5.1530000,-5.1530000,1,0,4919.6000000,59.0000000,-59.0000000,1,0,,,,1,0,6.3070302,,,1,0,,"2019-09-03 15:31:11","2025-09-23 12:05:12","2025-09-28 22:48:44"
110428269,"1138.01","TOI-1138.01","1138","110428269.01",1,"FP",8.9060100,0.006,-0.006,1,0,"19h25m51.14s",291.4630840,,,,"+25d11m21.97s",25.1894370,,,,1.4670000,0.050,-0.050,1,0,-4.5870000,0.058,-0.058,1,0,2458684.2050400,0.004420,-0.004420,1,0,0.6497100,0.0001800,-0.0001800,1,0,2.0760000,0.3280000,-0.3280000,1,0,620.0000000,1.1904400,-1.1904400,1,0,6.2318100,0.4146340,-0.4146340,1,0,83182.0000000,,,,,4731.0000000,,,,,395.1200000,6.8030000,-6.8030000,1,0,9994.0000000,756.2000000,-756.2000000,1,0,4.0200000,0.0900000,-0.0900000,1,0,2.5900000,0.1100000,-0.1100000,1,0,,"2019-09-03 15:31:11","2021-10-29 12:59:15","2025-09-28 22:48:44"
379240073,"1079.01","TOI-1079.01","1079","379240073.01",1,"PC",13.1284000,0.006,-0.006,1,0,"18h52m28.68s",283.1194920,,,,"-55d23m16.54s",-55.3879280,,,,-1.4790000,0.049,-0.049,1,0,-2.6770000,0.043,-0.043,1,0,2458656.3803570,0.001990,-0.001990,1,0,3.1644075,0.0000122,-0.0000122,1,0,2.0576293,0.2198119,-0.2198119,1,0,5603.4635466,592.0081000,-592.0081000,1,0,14.8814743,1.1265037,-1.1265037,1,0,2206.1550476,,,,,1747.9490013,,,,,1179.2700000,45.9100000,-45.9100000,1,0,6519.0000000,194.0000000,-194.0000000,1,0,4.2206800,,,1,0,1.7234000,,,1,0,,"2019-08-16 20:20:49","2024-02-29 10:08:02","2025-09-28 22:48:44"
289793076,"108.01","TOI-108.01","108","289793076.01",1,"KP",13.1630000,0.010,-0.010,1,0,"21h07m50.76s",316.9614800,,,,"-26d05m48.19s",-26.0967200,,,,3.4790000,0.063,-0.063,1,0,-10.3130000,0.038,-0.038,1,0,2458328.0838300,0.000439,-0.000439,1,0,3.0440541,0.0000043,-0.0000043,1,0,2.5984575,0.0611654,-0.0611654,1,0,22236.0165376,490.5109300,-490.5109300,1,0,12.1086799,0.2679916,-0.2679916,1,0,315.9871326,,,,,1075.3184542,,,,,421.8550000,8.3390000,-8.3390000,1,0,5523.0000000,,,1,0,4.5219200,,,1,0,0.8098680,,,1,0,,"2018-09-05 18:49:20","2021-10-29 12:59:15","2025-09-28 22:48:44"
161032923,"1080.01","TOI-1080.01","1080","161032923.01",1,"PC",12.7067000,0.007,-0.007,1,0,"18h25m28.4s",276.3683250,,,,"-52d12m52.46s",-52.2145730,,,,-270.2930000,0.107,-0.107,1,0,-69.5520000,0.109,-0.109,1,0,2458654.0605770,0.001219,-0.001219,1,0,3.9652485,0.0000122,-0.0000122,1,0,1.0112593,0.5740471,-0.5740471,1,0,3680.7544436,458.0681500,-458.0681500,1,0,1.2305102,1.0583848,-1.0583848,1,0,5.2829448,,,,,386.6684768,,,,,25.5590000,0.0541000,-0.0541000,1,0,3296.0000000,64.0000000,-64.0000000,1,0,4.9663600,0.4075840,-0.4075840,1,0,0.1999880,0.0059812,-0.0059812,1,0,,"2019-08-16 20:20:43","2024-04-25 10:08:01","2025-09-28 22:48:44"
253728991,"1081.01","TOI-1081.01","1081","253728991.01",1,"PC",11.5247000,0.006,-0.006,1,0,"18h48m33.7s",282.1404090,,,,"-40d06m42.37s",-40.1117700,,,,-5.2140000,1.083,-1.083,1,0,-5.9180000,1.083,-1.083,1,0,2458654.0261190,0.002567,-0.002567,1,0,2.9827800,0.0004420,-0.0004420,1,0,3.1095280,0.1106960,-0.1106960,1,0,6136.2316620,315.8986500,-315.8986500,1,0,11.4670110,11.4753160,-11.4753160,1,0,,,,,,,,,,,354.0500000,,,1,0,6027.0000000,192.0000000,-192.0000000,1,0,4.2997800,2.0042000,-2.0042000,1,0,1.2397500,1.2397500,-1.2397500,1,0,,"2019-08-16 20:20:44","2021-10-29 12:59:15","2025-09-28 22:48:44"
261108236,"1082.01","TOI-1082.01","1082","261108236.01",1,"PC",11.8835000,0.006,-0.006,1,0,"05h33m06.19s",83.2758090,,,,"-80d48m55.72s",-80.8154780,,,,-10.2820000,0.042,-0.042,1,0,45.6850000,0.050,-0.050,1,0,2458626.0856960,0.003152,-0.003152,1,0,16.3469053,0.0000504,-0.0000504,1,0,3.5865698,0.2242998,-0.2242998,1,0,2212.4257252,107.2091400,-107.2091400,1,0,3.5059571,0.3785092,-0.3785092,1,0,8.9995944,,,,,441.7489067,,,,,100.2480000,0.2538500,-0.2538500,1,0,4310.0000000,173.0000000,-173.0000000,1,0,4.5734500,0.2305110,-0.2305110,1,0,0.6496130,0.0616131,-0.0616131,1,0,,"2019-08-16 20:20:45","2024-03-11 10:08:02","2025-09-28 22:48:44"
322270620,"1083.01","TOI-1083.01","1083","322270620.01",1,"PC",12.0936000,0.007,-0.007,1,0,"19h47m17.33s",296.8221940,,,,"-87d19m22.12s",-87.3228100,,,,-82.6910000,0.045,-0.045,1,0,-290.7160000,0.055,-0.055,1,0,2458627.9159740,0.002201,-0.002201,1,0,12.9802953,0.0000343,-0.0000343,1,0,2.5034417,0.8578907,-0.8578907,1,0,2407.2608671,199.7871200,-199.7871200,1,0,2.4241912,1.6760336,-1.6760336,1,0,4.7341229,,,,,376.2093904,,,,,68.9109000,0.1250000,-0.1250000,1,0,3614.0000000,64.0000000,-64.0000000,1,0,4.8125700,0.3594560,-0.3594560,1,0,0.4913230,0.0146852,-0.0146852,1,0,,"2019-08-16 20:20:47","2024-12-05 16:02:02","2025-09-28 22:48:44"
380589029,"1084.01","TOI-1084.01","1084","380589029.01",1,"KP",12.2851000,0.006,-0.006,1,0,"17h55m33.77s",268.8907070,,,,"-61d44m50.64s",-61.7474000,,,,1.0310000,0.040,-0.040,1,0,-17.5770000,0.041,-0.041,1,0,2458653.9733050,0.000130,-0.000130,1,0,1.3484961,0.0000006,-0.0000006,1,0,2.4074261,0.0218727,-0.0218727,1,0,18463.7636682,122.7892500,-122.7892500,1,0,15.8824638,0.8602182,-0.8602182,1,0,2706.9606225,,,,,1839.6713042,,,,,494.1820000,12.1740000,-12.1740000,1,0,6346.0000000,,,1,0,4.3848400,,,1,0,1.1475900,0.0616130,-0.0616130,1,0,,"2019-08-16 20:20:49","2024-09-09 10:08:01","2025-09-28 22:48:44"
381979901,"1085.01","TOI-1085.01","1085","381979901.01",1,"APC",11.6577000,0.006,-0.006,1,0,"05h10m25.3s",77.6053990,,,,"-59d32m08.39s",-59.5356640,,,,1.5840000,1.171,-1.171,1,0,17.7110000,1.171,-1.171,1,0,2460041.1750970,0.000860,-0.000860,1,0,3.2541181,0.0000008,-0.0000008,1,0,4.3410000,0.0180000,-0.0180000,1,0,13620.0000000,0.1180460,-0.1180460,1,0,14.9476000,,,1,0,1436.4500000,,,,,,,,,,444.0660000,,,1,0,6102.0000000,193.0000000,-193.0000000,1,0,4.2864900,2.0048600,-2.0048600,1,0,1.2800000,,,1,0,,"2019-08-16 20:20:49","2023-07-12 16:02:01","2025-09-28 22:48:44"
468148930,"1086.01","TOI-1086.01","1086","468148930.01",1,"PC",12.2303000,0.006,-0.006,1,0,"20h22m16.76s",305.5698200,,,,"-88d34m06.58s",-88.5684950,,,,16.8670000,0.035,-0.035,1,0,-14.6830000,0.035,-0.035,1,0,2458655.2914990,0.000741,-0.000741,1,0,3.7178828,0.0000041,-0.0000041,1,0,5.5277827,0.1120406,-0.1120406,1,0,4864.8405125,79.7731500,-79.7731500,1,0,14.6986197,0.8573183,-0.8573183,1,0,1925.1426172,,,,,1689.4116185,,,,,736.3970000,11.0600000,-11.0600000,1,0,5818.0000000,190.0000000,-190.0000000,1,0,4.3378700,2.0035300,-2.0035300,1,0,2.0840001,0.1061310,-0.1061310,1,0,,"2019-08-16 20:20:50","2024-04-25 10:08:01","2025-09-28 22:48:44"
426077080,"1087.01","TOI-1087.01","1087","426077080.01",1,"FP",9.4142000,0.006,-0.006,1,0,"15h52m00.24s",238.0010110,,,,"-76d29m36.56s",-76.4934900,,,,-5.3380000,0.041,-0.041,1,0,-9.2670000,0.054,-0.054,1,0,2458630.7719400,0.002800,-0.002800,1,0,9.3099200,0.0020900,-0.0020900,1,0,3.4640000,0.2320000,-0.2320000,1,0,2220.0000000,1.3945600,-1.3945600,1,0,14.2968000,0.7778750,-0.7778750,1,0,215.2080000,,,,,1067.0000000,,,,,416.2500000,5.0190000,-5.0190000,1,0,6907.0000000,135.5000000,-135.5000000,1,0,3.6300000,0.0900000,-0.0900000,1,0,3.0900000,0.1400000,-0.1400000,1,0,,"2019-08-06 19:30:24","2021-10-29 12:59:15","2025-09-28 22:48:44"
343648136,"1088.01","TOI-1088.01","1088","343648136.01",1,"FA",10.4613000,0.006,-0.006,1,0,"18h09m14.73s",272.3113830,,,,"-76d18m03.44s",-76.3009550,,,,-23.5490000,0.047,-0.047,1,0,-45.0790000,0.054,-0.054,1,0,2458626.3895500,0.002220,-0.002220,1,0,1.1539500,0.0001700,-0.0001700,1,0,2.2360000,0.1030000,-0.1030000,1,0,1550.0000000,1.6721900,-1.6721900,1,0,5.4836400,0.3247370,-0.3247370,1,0,3534.3000000,,,,,2148.0000000,,,,,240.9010000,1.9800000,-1.9800000,1,0,6093.0000000,131.0000000,-131.0000000,1,0,4.2000000,0.0800000,-0.0800000,1,0,1.4000000,0.0700000,-0.0700000,1,0,,"2019-08-06 19:30:24","2021-10-29 12:59:15","2025-09-28 22:48:44"
129319156,"1089.01","TOI-1089.01","1089","129319156.01",1,"FP",10.3918000,0.010,-0.010,1,0,"15h15m22.33s",228.8430600,,,,"-52d53m09.56s",-52.8859890,,,,-10.1610000,0.125,-0.125,1,0,-5.8710000,0.125,-0.125,1,0,2458643.1026400,0.004880,-0.004880,1,0,4.7370300,0.0045300,-0.0045300,1,0,3.9020000,0.4810000,-0.4810000,1,0,2410.0000000,1380.8700000,-1380.8700000,1,0,25.7144000,10.2479000,-10.2479000,1,0,53821.0000000,,,,,4243.0000000,,,,,778.1270000,35.0600000,-35.0600000,1,0,11600.0000000,368.2000000,-368.2000000,1,0,4.1300000,0.0700000,-0.0700000,1,0,2.4800000,0.1300000,-0.1300000,1,0,,"2019-08-06 19:30:00","2021-10-29 12:59:15","2025-09-28 22:48:44"
29344935,"109.01","TOI-109.01","109","29344935.01",1,"KP",13.2366000,0.007,-0.007,1,0,"20h52m51.71s",313.2154750,,,,"-25d41m14.55s",-25.6873760,,,,1.0530000,0.052,-0.052,1,0,-9.8810000,0.029,-0.029,1,0,2458326.1274790,0.000478,-0.000478,1,0,2.7667600,0.0000025,-0.0000025,1,0,2.6872178,0.0726354,-0.0726354,1,0,14947.4387827,290.8462500,-290.8462500,1,0,12.2867389,0.3063938,-0.3063938,1,0,505.8840075,,,,,1209.5741229,,,,,513.0110000,9.1275000,-9.1275000,1,0,5346.0000000,,,1,0,4.4882300,,,1,0,0.9848660,,,1,0,,"2018-09-05 18:34:19","2024-09-09 10:08:01","2025-09-28 22:48:44"
361034196,"1090.01","TOI-1090.01","1090","361034196.01",1,"FP",10.0196000,0.006,-0.006,1,0,"16h08m03.92s",242.0163150,,,,"-68d35m19.8s",-68.5888320,,,,5.9890000,0.034,-0.034,1,0,2.5140000,0.049,-0.049,1,0,2458628.9631600,0.002200,-0.002200,1,0,2.1929600,0.0003000,-0.0003000,1,0,4.5860000,0.0790000,-0.0790000,1,0,4933.7400000,704.2120000,-704.2120000,1,0,22.7769000,8.6901500,-8.6901500,1,0,31883.5000000,,,,,3722.0000000,,,,,566.5020000,11.2155000,-11.2155000,1,0,7009.8000000,184.2000000,-184.2000000,1,0,3.6000000,0.6100000,-0.6100000,1,0,2.9500000,0.1600000,-0.1600000,1,0,,"2019-08-06 19:30:00","2021-10-29 12:59:15","2025-09-28 22:48:44"
193413306,"1091.01","TOI-1091.01","1091","193413306.01",1,"PC",9.3529000,0.006,-0.006,1,0,"14h48m24.27s",222.1011340,,,,"-56d01m33.35s",-56.0259310,,,,-4.7750000,0.076,-0.076,1,0,-15.2610000,0.068,-0.068,1,0,2459359.5552100,0.003007,-0.003007,1,0,1.7258410,0.0000165,-0.0000165,1,0,3.6740000,0.3220000,-0.3220000,1,0,2710.0000000,181.1300000,-181.1300000,1,0,15.0024000,3.5781300,-3.5781300,1,0,50469.2000000,,,,,4175.0000000,,,,,321.6710000,3.7845000,-3.7845000,1,0,7348.0000000,133.8000000,-133.8000000,1,0,3.9000000,0.0900000,-0.0900000,1,0,2.3900000,0.0900000,-0.0900000,1,0,,"2019-08-06 19:29:59","2024-09-09 10:08:01","2025-09-28 22:48:44"
387079085,"1092.01","TOI-1092.01","1092","387079085.01",1,"FP",9.0039000,0.006,-0.006,1,0,"14h28m05.49s",217.0228820,,,,"-64d38m03.43s",-64.6342850,,,,-49.0390000,0.037,-0.037,1,0,-21.0720000,0.055,-0.055,1,0,2458601.3809600,0.000610,-0.000610,1,0,1.1923000,0.0000300,-0.0000300,1,0,3.1190000,0.0240000,-0.0240000,1,0,3730.0000000,297.7740000,-297.7740000,1,0,30.6660000,4.1037700,-4.1037700,1,0,40771.2000000,,,,,3958.0000000,,,,,209.9190000,1.7045000,-1.7045000,1,0,6534.0000000,136.4000000,-136.4000000,1,0,3.9500000,0.0900000,-0.0900000,1,0,2.0400000,0.0900000,-0.0900000,1,0,,"2019-08-06 19:29:59","2021-10-29 12:59:15","2025-09-28 22:48:44"
382331352,"1093.01","TOI-1093.01","1093","382331352.01",1,"FP",10.0067000,0.168,-0.168,1,0,"14h23m13.26s",215.8052640,,,,"-63d02m45.54s",-63.0459830,,,,-3.1350000,0.134,-0.134,1,0,-4.4420000,0.203,-0.203,1,0,2458601.3379100,0.004650,-0.004650,1,0,11.4760600,0.0016200,-0.0016200,1,0,6.0830000,0.4400000,-0.4400000,1,0,3050.0000000,1149.7900000,-1149.7900000,1,0,,,,1,0,,,,,,,,,,,1710.2200000,633.0100000,-633.0100000,1,0,,,,1,0,,,,1,0,,,,1,0,,"2019-08-06 19:29:59","2021-10-29 12:59:15","2025-09-28 22:48:44"
